3.5535 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
635.3272 	EXP 	img_target: autoDraw = False
635.3272 	EXP 	img_wrong: autoDraw = False
635.3272 	EXP 	fix_point_2D: autoDraw = True
635.3552 	EXP 	window1: recordFrameIntervals = False
636.1182 	DATA 	Mouse:  Left button up, pos=(732,400)
636.3203 	EXP 	img_correct: image = 'Stimuli_2d/correct10.png'
636.3203 	EXP 	img_target: image = 'Stimuli_2d/target10.png'
636.3203 	EXP 	img_wrong: image = 'Stimuli_2d/wrong10.png'
636.3277 	EXP 	fix_point_2D: autoDraw = False
636.3277 	EXP 	fix_point_2D: autoDraw = False
636.3277 	EXP 	img_correct: pos = array([-250., -139.])
636.3277 	EXP 	img_wrong: pos = array([ 250., -139.])
636.3277 	EXP 	img_correct: autoDraw = True
636.3277 	EXP 	img_target: autoDraw = True
636.3277 	EXP 	img_wrong: autoDraw = True
637.9427 	DATA 	Mouse: Left button down, pos=(747,372)
637.9478 	EXP 	New trial (rep=6, index=0): None
637.9480 	EXP 	window1: recordFrameIntervals = False
637.9523 	EXP 	img_correct: autoDraw = False
637.9523 	EXP 	img_target: autoDraw = False
637.9523 	EXP 	img_wrong: autoDraw = False
637.9523 	EXP 	fix_point_2D: autoDraw = True
637.9831 	EXP 	window1: recordFrameIntervals = False
638.7420 	DATA 	Mouse:  Left button up, pos=(739,375)
638.9453 	EXP 	img_correct: image = 'Stimuli_2d/correct14.png'
638.9453 	EXP 	img_target: image = 'Stimuli_2d/target14.png'
638.9453 	EXP 	img_wrong: image = 'Stimuli_2d/wrong14.png'
638.9534 	EXP 	fix_point_2D: autoDraw = False
638.9534 	EXP 	fix_point_2D: autoDraw = False
638.9534 	EXP 	img_correct: pos = array([-250., -139.])
638.9534 	EXP 	img_wrong: pos = array([ 250., -139.])
638.9534 	EXP 	img_correct: autoDraw = True
638.9534 	EXP 	img_target: autoDraw = True
638.9534 	EXP 	img_wrong: autoDraw = True
640.2691 	DATA 	Mouse: Left button down, pos=(748,377)
640.2751 	EXP 	New trial (rep=7, index=0): None
640.2753 	EXP 	window1: recordFrameIntervals = False
640.2801 	EXP 	img_correct: autoDraw = False
640.2801 	EXP 	img_target: autoDraw = False
640.2801 	EXP 	img_wrong: autoDraw = False
640.2801 	EXP 	fix_point_2D: autoDraw = True
640.3177 	EXP 	window1: recordFrameIntervals = False
641.0702 	DATA 	Mouse:  Left button up, pos=(744,379)
641.2730 	EXP 	img_correct: image = 'Stimuli_2d/correct8.png'
641.2730 	EXP 	img_target: image = 'Stimuli_2d/target8.png'
641.2730 	EXP 	img_wrong: image = 'Stimuli_2d/wrong8.png'
641.2825 	EXP 	fix_point_2D: autoDraw = False
641.2825 	EXP 	fix_point_2D: autoDraw = False
641.2825 	EXP 	img_correct: pos = array([-250., -139.])
641.2825 	EXP 	img_wrong: pos = array([ 250., -139.])
641.2825 	EXP 	img_correct: autoDraw = True
641.2825 	EXP 	img_target: autoDraw = True
641.2825 	EXP 	img_wrong: autoDraw = True
642.1816 	DATA 	Mouse: Left button down, pos=(725,385)
642.1891 	EXP 	New trial (rep=8, index=0): None
642.1893 	EXP 	window1: recordFrameIntervals = False
642.1935 	EXP 	img_correct: autoDraw = False
642.1935 	EXP 	img_target: autoDraw = False
642.1935 	EXP 	img_wrong: autoDraw = False
642.1935 	EXP 	fix_point_2D: autoDraw = True
642.2197 	EXP 	window1: recordFrameIntervals = False
642.9839 	DATA 	Mouse:  Left button up, pos=(722,387)
643.1873 	EXP 	img_correct: image = 'Stimuli_2d/correct3.png'
643.1873 	EXP 	img_target: image = 'Stimuli_2d/target3.png'
643.1873 	EXP 	img_wrong: image = 'Stimuli_2d/wrong3.png'
643.1953 	EXP 	fix_point_2D: autoDraw = False
643.1953 	EXP 	fix_point_2D: autoDraw = False
643.1953 	EXP 	img_correct: pos = array([-250., -139.])
643.1953 	EXP 	img_wrong: pos = array([ 250., -139.])
643.1953 	EXP 	img_correct: autoDraw = True
643.1953 	EXP 	img_target: autoDraw = True
643.1953 	EXP 	img_wrong: autoDraw = True
644.0600 	DATA 	Mouse: Left button down, pos=(1179,386)
644.0654 	EXP 	New trial (rep=9, index=0): None
644.0656 	EXP 	window1: recordFrameIntervals = False
644.0703 	EXP 	img_correct: autoDraw = False
644.0703 	EXP 	img_target: autoDraw = False
644.0703 	EXP 	img_wrong: autoDraw = False
644.0703 	EXP 	fix_point_2D: autoDraw = True
644.1059 	EXP 	window1: recordFrameIntervals = False
644.8613 	DATA 	Mouse:  Left button up, pos=(1179,386)
645.0633 	EXP 	img_correct: image = 'Stimuli_2d/correct5.png'
645.0633 	EXP 	img_target: image = 'Stimuli_2d/target5.png'
645.0633 	EXP 	img_wrong: image = 'Stimuli_2d/wrong5.png'
645.0716 	EXP 	fix_point_2D: autoDraw = False
645.0716 	EXP 	fix_point_2D: autoDraw = False
645.0716 	EXP 	img_correct: pos = array([ 250., -139.])
645.0716 	EXP 	img_wrong: pos = array([-250., -139.])
645.0716 	EXP 	img_correct: autoDraw = True
645.0716 	EXP 	img_target: autoDraw = True
645.0716 	EXP 	img_wrong: autoDraw = True
646.1163 	DATA 	Mouse: Left button down, pos=(1164,395)
646.1219 	EXP 	New trial (rep=10, index=0): None
646.1221 	EXP 	window1: recordFrameIntervals = False
646.1269 	EXP 	img_correct: autoDraw = False
646.1269 	EXP 	img_target: autoDraw = False
646.1269 	EXP 	img_wrong: autoDraw = False
646.1269 	EXP 	fix_point_2D: autoDraw = True
646.1655 	EXP 	window1: recordFrameIntervals = False
646.9180 	DATA 	Mouse:  Left button up, pos=(1164,395)
647.1211 	EXP 	img_correct: image = 'Stimuli_2d/correct7.png'
647.1211 	EXP 	img_target: image = 'Stimuli_2d/target7.png'
647.1211 	EXP 	img_wrong: image = 'Stimuli_2d/wrong7.png'
647.1293 	EXP 	fix_point_2D: autoDraw = False
647.1293 	EXP 	fix_point_2D: autoDraw = False
647.1293 	EXP 	img_correct: pos = array([-250., -139.])
647.1293 	EXP 	img_wrong: pos = array([ 250., -139.])
647.1293 	EXP 	img_correct: autoDraw = True
647.1293 	EXP 	img_target: autoDraw = True
647.1293 	EXP 	img_wrong: autoDraw = True
648.7658 	DATA 	Mouse: Left button down, pos=(667,428)
648.7741 	EXP 	New trial (rep=11, index=0): None
648.7743 	EXP 	window1: recordFrameIntervals = False
648.7799 	EXP 	img_correct: autoDraw = False
648.7799 	EXP 	img_target: autoDraw = False
648.7799 	EXP 	img_wrong: autoDraw = False
648.7799 	EXP 	fix_point_2D: autoDraw = True
648.8084 	EXP 	window1: recordFrameIntervals = False
649.5685 	DATA 	Mouse:  Left button up, pos=(679,428)
649.7717 	EXP 	img_correct: image = 'Stimuli_2d/correct11.png'
649.7717 	EXP 	img_target: image = 'Stimuli_2d/target11.png'
649.7717 	EXP 	img_wrong: image = 'Stimuli_2d/wrong11.png'
649.7842 	EXP 	fix_point_2D: autoDraw = False
649.7842 	EXP 	fix_point_2D: autoDraw = False
649.7842 	EXP 	img_correct: pos = array([-250., -139.])
649.7842 	EXP 	img_wrong: pos = array([ 250., -139.])
649.7842 	EXP 	img_correct: autoDraw = True
649.7842 	EXP 	img_target: autoDraw = True
649.7842 	EXP 	img_wrong: autoDraw = True
651.0586 	DATA 	Mouse: Left button down, pos=(720,407)
651.0632 	EXP 	New trial (rep=12, index=0): None
651.0633 	EXP 	window1: recordFrameIntervals = False
651.0676 	EXP 	img_correct: autoDraw = False
651.0676 	EXP 	img_target: autoDraw = False
651.0676 	EXP 	img_wrong: autoDraw = False
651.0676 	EXP 	fix_point_2D: autoDraw = True
651.0938 	EXP 	window1: recordFrameIntervals = False
651.8710 	DATA 	Mouse:  Left button up, pos=(719,407)
652.0750 	EXP 	img_correct: image = 'Stimuli_2d/correct9.png'
652.0750 	EXP 	img_target: image = 'Stimuli_2d/target9.png'
652.0750 	EXP 	img_wrong: image = 'Stimuli_2d/wrong9.png'
652.0831 	EXP 	fix_point_2D: autoDraw = False
652.0831 	EXP 	fix_point_2D: autoDraw = False
652.0831 	EXP 	img_correct: pos = array([ 250., -139.])
652.0831 	EXP 	img_wrong: pos = array([-250., -139.])
652.0831 	EXP 	img_correct: autoDraw = True
652.0831 	EXP 	img_target: autoDraw = True
652.0831 	EXP 	img_wrong: autoDraw = True
653.2183 	DATA 	Mouse: Left button down, pos=(1207,388)
653.2238 	EXP 	New trial (rep=13, index=0): None
653.2240 	EXP 	window1: recordFrameIntervals = False
653.2293 	EXP 	img_correct: autoDraw = False
653.2293 	EXP 	img_target: autoDraw = False
653.2293 	EXP 	img_wrong: autoDraw = False
653.2293 	EXP 	fix_point_2D: autoDraw = True
653.2563 	EXP 	window1: recordFrameIntervals = False
654.0190 	DATA 	Mouse:  Left button up, pos=(1203,388)
654.2211 	EXP 	img_correct: image = 'Stimuli_2d/correct2.png'
654.2211 	EXP 	img_target: image = 'Stimuli_2d/target2.png'
654.2211 	EXP 	img_wrong: image = 'Stimuli_2d/wrong2.png'
654.2332 	EXP 	fix_point_2D: autoDraw = False
654.2332 	EXP 	fix_point_2D: autoDraw = False
654.2332 	EXP 	img_correct: pos = array([-250., -139.])
654.2332 	EXP 	img_wrong: pos = array([ 250., -139.])
654.2332 	EXP 	img_correct: autoDraw = True
654.2332 	EXP 	img_target: autoDraw = True
654.2332 	EXP 	img_wrong: autoDraw = True
654.9404 	DATA 	Mouse: Left button down, pos=(717,406)
654.9446 	EXP 	New trial (rep=14, index=0): None
654.9447 	EXP 	window1: recordFrameIntervals = False
654.9491 	EXP 	img_correct: autoDraw = False
654.9491 	EXP 	img_target: autoDraw = False
654.9491 	EXP 	img_wrong: autoDraw = False
654.9491 	EXP 	fix_point_2D: autoDraw = True
654.9747 	EXP 	window1: recordFrameIntervals = False
655.7407 	DATA 	Mouse:  Left button up, pos=(716,409)
655.9428 	EXP 	img_correct: image = 'Stimuli_2d/correct15.png'
655.9428 	EXP 	img_target: image = 'Stimuli_2d/target15.png'
655.9428 	EXP 	img_wrong: image = 'Stimuli_2d/wrong15.png'
655.9503 	EXP 	fix_point_2D: autoDraw = False
655.9503 	EXP 	fix_point_2D: autoDraw = False
655.9503 	EXP 	img_correct: pos = array([ 250., -139.])
655.9503 	EXP 	img_wrong: pos = array([-250., -139.])
655.9503 	EXP 	img_correct: autoDraw = True
655.9503 	EXP 	img_target: autoDraw = True
655.9503 	EXP 	img_wrong: autoDraw = True
656.8371 	DATA 	Mouse: Left button down, pos=(736,390)
656.8483 	EXP 	img_correct: autoDraw = False
656.8483 	EXP 	img_target: autoDraw = False
656.8483 	EXP 	img_wrong: autoDraw = False
656.8483 	EXP 	instr_3D: autoDraw = True
656.9201 	DATA 	Mouse:  Left button up, pos=(729,391)
679.9257 	DATA 	Keypress: space
679.9335 	EXP 	Created sequence: sequential, trialTypes=1, nReps=384, seed=None
679.9381 	EXP 	New trial (rep=0, index=0): None
679.9384 	EXP 	window1: recordFrameIntervals = False
679.9452 	EXP 	instr_3D: autoDraw = False
679.9452 	EXP 	fix_point_3D: autoDraw = True
679.9927 	EXP 	window1: recordFrameIntervals = False
680.9360 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\01_0.jpg'
680.9457 	EXP 	fix_point_3D: autoDraw = False
680.9457 	EXP 	stim_3D: autoDraw = True
684.1892 	DATA 	Keypress: up
684.2139 	EXP 	New trial (rep=1, index=0): None
684.2141 	EXP 	window1: recordFrameIntervals = False
684.2185 	EXP 	stim_3D: autoDraw = False
684.2185 	EXP 	feedback_text: text = ''
684.2185 	EXP 	feedback_text: autoDraw = False
684.2185 	EXP 	fix_point_3D: autoDraw = True
684.2329 	EXP 	window1: recordFrameIntervals = False
685.2124 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\01_0_R.jpg'
685.2220 	EXP 	fix_point_3D: autoDraw = False
685.2220 	EXP 	fix_point_3D: autoDraw = False
685.2220 	EXP 	stim_3D: autoDraw = True
686.0237 	DATA 	Keypress: down
686.0403 	EXP 	New trial (rep=2, index=0): None
686.0405 	EXP 	window1: recordFrameIntervals = False
686.0445 	EXP 	stim_3D: autoDraw = False
686.0445 	EXP 	feedback_text: text = ''
686.0445 	EXP 	feedback_text: autoDraw = False
686.0445 	EXP 	fix_point_3D: autoDraw = True
686.0589 	EXP 	window1: recordFrameIntervals = False
687.0374 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\01_50.jpg'
687.0486 	EXP 	fix_point_3D: autoDraw = False
687.0486 	EXP 	fix_point_3D: autoDraw = False
687.0486 	EXP 	stim_3D: autoDraw = True
687.5834 	EXP 	New trial (rep=3, index=0): None
687.5836 	EXP 	window1: recordFrameIntervals = False
687.5873 	DATA 	Keypress: up
687.5888 	EXP 	stim_3D: autoDraw = False
687.5888 	EXP 	feedback_text: text = ''
687.5888 	EXP 	feedback_text: autoDraw = False
687.5888 	EXP 	fix_point_3D: autoDraw = True
687.6042 	EXP 	window1: recordFrameIntervals = False
688.5808 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\01_50_R.jpg'
688.5981 	EXP 	fix_point_3D: autoDraw = False
688.5981 	EXP 	fix_point_3D: autoDraw = False
688.5981 	EXP 	stim_3D: autoDraw = True
689.4417 	EXP 	New trial (rep=4, index=0): None
689.4419 	EXP 	window1: recordFrameIntervals = False
689.4457 	DATA 	Keypress: down
689.4472 	EXP 	stim_3D: autoDraw = False
689.4472 	EXP 	feedback_text: text = ''
689.4472 	EXP 	feedback_text: autoDraw = False
689.4472 	EXP 	fix_point_3D: autoDraw = True
689.4631 	EXP 	window1: recordFrameIntervals = False
690.4403 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\01_100.jpg'
690.4523 	EXP 	fix_point_3D: autoDraw = False
690.4523 	EXP 	fix_point_3D: autoDraw = False
690.4523 	EXP 	stim_3D: autoDraw = True
691.2234 	DATA 	Keypress: up
691.2401 	EXP 	New trial (rep=5, index=0): None
691.2402 	EXP 	window1: recordFrameIntervals = False
691.2445 	EXP 	stim_3D: autoDraw = False
691.2445 	EXP 	feedback_text: text = ''
691.2445 	EXP 	feedback_text: autoDraw = False
691.2445 	EXP 	fix_point_3D: autoDraw = True
691.2582 	EXP 	window1: recordFrameIntervals = False
692.2386 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\01_100_R.jpg'
692.2499 	EXP 	fix_point_3D: autoDraw = False
692.2499 	EXP 	fix_point_3D: autoDraw = False
692.2499 	EXP 	stim_3D: autoDraw = True
693.0384 	DATA 	Keypress: down
693.0719 	EXP 	New trial (rep=6, index=0): None
693.0721 	EXP 	window1: recordFrameIntervals = False
693.0771 	EXP 	stim_3D: autoDraw = False
693.0771 	EXP 	feedback_text: text = ''
693.0771 	EXP 	feedback_text: autoDraw = False
693.0771 	EXP 	fix_point_3D: autoDraw = True
693.0953 	EXP 	window1: recordFrameIntervals = False
694.0693 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\01_150.jpg'
694.0787 	EXP 	fix_point_3D: autoDraw = False
694.0787 	EXP 	fix_point_3D: autoDraw = False
694.0787 	EXP 	stim_3D: autoDraw = True
694.7660 	EXP 	New trial (rep=7, index=0): None
694.7662 	EXP 	window1: recordFrameIntervals = False
694.7694 	DATA 	Keypress: up
694.7709 	EXP 	stim_3D: autoDraw = False
694.7709 	EXP 	feedback_text: text = ''
694.7709 	EXP 	feedback_text: autoDraw = False
694.7709 	EXP 	fix_point_3D: autoDraw = True
694.7862 	EXP 	window1: recordFrameIntervals = False
695.7643 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\01_150_R.jpg'
695.7746 	EXP 	fix_point_3D: autoDraw = False
695.7746 	EXP 	fix_point_3D: autoDraw = False
695.7746 	EXP 	stim_3D: autoDraw = True
696.3970 	EXP 	New trial (rep=8, index=0): None
696.3972 	EXP 	window1: recordFrameIntervals = False
696.3999 	DATA 	Keypress: down
696.4013 	EXP 	stim_3D: autoDraw = False
696.4013 	EXP 	feedback_text: text = ''
696.4013 	EXP 	feedback_text: autoDraw = False
696.4013 	EXP 	fix_point_3D: autoDraw = True
696.4164 	EXP 	window1: recordFrameIntervals = False
697.3952 	EXP 	stim_3D: image = 'Stimuli_3D\\easy\\02_0.jpg'
697.4055 	EXP 	fix_point_3D: autoDraw = False
697.4055 	EXP 	fix_point_3D: autoDraw = False
697.4055 	EXP 	stim_3D: autoDraw = True
697.9482 	DATA 	Keypress: up
697.9801 	EXP 	New trial (rep=9, index=0): None
697.9803 	EXP 	window1: recordFrameIntervals = False
697.9853 	EXP 	stim_3D: autoDraw = False
697.9853 	EXP 	feedback_text: text = ''
697.9853 	EXP 	feedback_text: autoDraw = False
